id,name,type,longitude,latitude
12954,Lac de Grand-Lieu,nature_reserves,-1.6666666,47.0833321
13060,Les Escaliers de la Gare Saint-Charles,other,5.3808641,43.301548
13065,Tiger Tank,other,0.2149015,48.9236488
13069,Pierre des Redevances,other,6.1948972,46.7107315
13101,Barrage,other,5.8120637,46.0529938
13109,Tour Philippe Le Bon,other,5.041616,47.3219452
13121,Chateau de Caradeuc,other,-1.9588168,48.2939148
13122,Pierres Sonnantes,other,-2.2110596,48.5770645
13127,L'Escalier Monumental,other,0.5870746,43.6456184
13128,Pont de Gignac,other,3.5362909,43.6532898
13130,Mesures à  grains,other,6.624269,44.669693
13131,Chateau d'Essalois,other,4.2457705,45.4620094
13132,Tour des Deux Amants,other,4.8101301,45.7702866
13135,"German WWI ""Langer Max"" 38cm SKL/45 emplacement",other,4.6033731,49.3308334
13140,Chateau de Salm,other,7.1407018,48.4534225
13163,Pont Romain,other,-1.6219208,43.3502769
13180,Jurisdiction of Saint-Emilion,other,-0.1402847,44.8820572
13187,Camp de César,other,-2.7213368,47.7098885
13192,Tour de Cabrens (garnison),other,2.5414243,42.3657227
13193,Chapelle Notre-Dame-du-Chateau de Saint-Étienne-du-Grès,other,4.7442183,43.7775269
13194,Forteresse de Mornas,other,4.729002,44.2057076
13195,Citadelle,other,5.943809,44.1991882
13196,Tour Saint-Antoine,other,0.9987398,47.1289444
13197,Tilleul de Pérouges,other,5.1771288,45.9037399
13217,Sommet du beffroi,other,1.854296,50.9529495
13248,Trade Fair Paris Expo Porte de Versailles,other,2.2889807,48.8287201
13257,Croix,other,-2.1243954,47.8839035
13258,Enseigne d'auberge,other,-0.1857169,48.8920975
13265,Percée des Cammazes,other,2.0797343,43.4096527
13266,tour Carbonnière,other,4.2093554,43.5921364
13267,Chateau d'eau de Brive,other,1.5338577,45.1618614
13268,Mona Lisa,other,2.3354104,48.8602295
13272,Chateau de Hohbarr,other,7.3373508,48.7238197
13273,Haut-Barr,other,7.3390946,48.7253227
13290,V-1 flying bomb facilities,other,2.4912531,50.7106857
13291,Base de lancement des V1,other,2.4905159,50.7069054
13304,Grue Titan grise,other,-1.5738989,47.1992073
13305,Tour del Far,other,2.7618291,42.8054085
13322,Donjon de Montignac,other,0.1239663,45.7842293
13328,Le Pont du Bonhomme,other,-3.300688,47.7643623
13335,Seuil de Naurouze - Partage des Eaux,other,1.8188771,43.3507614
13336,Unité d'Habitation de Marseille,other,5.3963766,43.2607193
13338,Église de Saint-Vincent-de-Barbeyrargues,other,3.8766377,43.7066345
13339,Cadran solaire,other,5.620616,44.5547066
13340,Araghju,other,9.2621393,41.6478157
13341,Roquesteron-Grasse,other,7.0060444,43.8728371
13342,Monument aux morts de Rauba-Capeù ,other,7.2790899,43.6935043
13344,Chateau de Rochechouart,other,0.8207864,45.8203125
13346,Notre Dame,other,2.3493035,48.8533669
13364,Saint-Michel d'Aiguilhe,other,3.8827553,45.0500908
13383,Vigne de Sarragachies,other,-0.0688723,43.6852684
13391,Durance -ancien Pont de Mirabeau,other,5.6681561,43.689476
13392,Chateau de Boussac,other,2.2117777,46.3465385
13414,Beffroi de Lille,other,3.069715,50.6306
13424,Chapelle Saint Pancrace,other,5.7845678,43.9540329
13443,Tour Pey Berland,other,-0.5766127,44.8376045
13445,Tour Magne,other,4.3494678,43.8430748
13447,Fort du Mont Alban,other,7.3004756,43.7010918
13449,Labyrinthe - Gloriette de Buffon,other,2.355922,48.8431358
13450,Cour de l'Etoile d'Or,other,2.3749354,48.8522072
13486,Chateau de Kaysersberg,other,7.2622862,48.1403809
13494,Chateau d'Apremont,other,-1.7413446,46.7485847
13495,Le Palais des Beaux-Arts,other,5.3827386,43.2955551
13500,If funéraire de Saint-Ursin,other,-1.4403107,48.8004646
13506,Tour Barberousse,other,3.0845802,43.1077232
13507,Chartres,other,1.4876339,48.4483109
13512,Citadelle de Bitche,other,7.4300861,49.0524826
13923,Lafiteneko hondartza,other_beaches,-1.62913,43.4133301
13927,Plage du Ris,other_beaches,-4.30059,48.0910683
13935,Plage des Blancs Sablons,other_beaches,-4.7654901,48.3685989
13937,Pampelonne,other_beaches,6.66853,43.2279434
13965,plage de Collignon,other_beaches,-1.5569445,49.6555557
13977,Zenitz,other_beaches,-1.62001,43.4221687
13983,Grande Plage de Barneville  Portbail,other_beaches,-1.75139,49.3816986
13999,Plage de Villennes,other_beaches,2.0004201,48.9560089
14006,Terrimbo,other_beaches,3.1597283,42.4526215
14014,Plage du Moulin Blanc,other_beaches,-4.4331846,48.3966064
14024,Plage du Trez-Hir,other_beaches,-4.7013836,48.349369
14025,Plage de la Fourberie,other_beaches,-2.0850937,48.6352882
14084,Colonne de Charles Félix,other_burial_places,6.4056902,46.0754166
14090,Colonne Vendôme,other_burial_places,2.3294382,48.8674736
14098,Pierre Cartellier,other_burial_places,2.3925729,48.8615532
14100,François-Joseph Lefebvre's tomb,other_burial_places,2.3965859,48.8590393
14101,Tombeau de Georges Clemenceau,other_burial_places,-1.0163912,46.7930603
14103,Tombeau de Marie Joly,other_burial_places,-0.2234856,48.9708443
14109,Column of the Grande Armée,other_burial_places,1.6174437,50.7412605
14111,Colonne Louis XVIII,other_burial_places,1.8502883,50.9609489
14113,Mémorial de la Shoah,other_burial_places,2.3561611,48.8548164
14114,Chapelle funéraire de la famille Bellemère,other_burial_places,2.3862634,49.6083984
14117,Chapelle funéraire de la famille Soult,other_burial_places,2.4897468,43.4761086
14122,Camille Flammarion,other_burial_places,2.3724365,48.6934242
14123,Georges Guët's tomb,other_burial_places,2.3949549,48.8594627
14124,Sarah Bernhardt,other_burial_places,2.3953838,48.8613281
14130,Chapelle funéraire des Berghes,other_burial_places,-0.2104903,48.6445198
14133,La tombe Smith,other_burial_places,4.3909798,45.4439621
14137,Tombe Smith,other_burial_places,4.3912768,45.4440422
14138,Medicis column,other_burial_places,2.342988,48.8625259
14139,July Column,other_burial_places,2.3691387,48.8531723
14145,Héloïse and Abélard tomb,other_burial_places,2.3918972,48.8591919
14148,Chapelle funéraire des Longaunay,other_burial_places,-0.8672825,49.0433846
14150,Cippe gallo-romain,other_burial_places,2.1426117,46.0605621
14153,Chapelle Sainte-Marie,other_burial_places,5.3745813,43.8327866
14156,Colonne du pape Pie VII,other_burial_places,7.2626538,43.6962967
14159,Monument to Giuseppe Garibaldi,other_burial_places,7.2800789,43.7007713
14161,Dolmen du Trou À  Morts,other_burial_places,2.1969543,49.1355553
14162,Naval Monument,other_burial_places,-4.4865508,48.3835831
14163,Isidore Odorico,other_burial_places,-1.6813828,48.1255264
14165,Tour Beaumont,other_burial_places,5.9293137,43.1499939
14166,Tombeau de Turpio,other_burial_places,4.815938,45.7553444
14169,Category:Colonne Napoléon (Val-de-la-Haye),other_burial_places,0.9985061,49.3706207
14170,Chapelle Madame,other_burial_places,2.6071806,50.0739632
14177,Chapelle royale de Dreux,other_burial_places,1.3634894,48.7384186
14181,Hypogée des Dunes,other_burial_places,0.3592299,46.5755501
14182,Michel Ney,other_burial_places,2.396071,48.8587723
14183,Jean de La Fontaine,other_burial_places,2.395062,48.8605652
14184,Molière's tomb,other_burial_places,2.3951049,48.8605347
14188,Domaine de la chapelle royale Saint-Louis,other_burial_places,1.3634795,48.7388229
14189,"Tomb of Francis II, Duke of Brittany",other_burial_places,-1.5501159,47.2182236
14191,Mémorial napoléonien Ã  Marchais-en-Brie,other_burial_places,3.5087945,48.8857155
14204,Chapelle funéraire de la famille Thouin,other_burial_places,-0.5764,47.4768982
14205,Grande cheminée de Quinéville,other_burial_places,-1.29792,49.5107002
14208,Grottes du Razet,other_burial_places,3.8689201,48.8403015
14218,Chapelle funéraire de la famille Laborde,other_burial_places,3.1682701,46.9987984
14219,Colonnes de Nuits,other_burial_places,4.21525,47.7294998
14220,Pierres tombales près de l'église protestante (Beblenheim),other_burial_places,7.3249998,48.1582985
14221,Monument funéraire de François Antoine Melchior du Terrier de Birkenwald,other_burial_places,7.6453662,48.5870323
14230,"Temple de l'amour, Creil",other_burial_places,2.4751999,49.2616997
14234,"Grave of Thiers (Père-Lachaise, division 55)",other_burial_places,2.392972,48.8611107
14236,Chapelle funéraire de la famille Hériot,other_burial_places,1.6392601,48.6845016
14244,"Dalle funéraire de Pierre de Pedou, écuyer Ã  Gouzangrez",other_burial_places,1.909579,49.1123734
14249,Lanterne des morts de Fontevraud-l'Abbaye,other_burial_places,0.048341,47.1814995
14250,Tomb of Dantan,other_burial_places,2.3922999,48.8586998
14255,Mémorial de Sainte-Anne-d'Auray,other_burial_places,-2.9544599,47.7058983
14256,Grotte de Saran IV,other_burial_places,4.0092335,48.9982567
14260,Monument À  Antoine Watteau,other_burial_places,2.487361,48.8370819
14262,Maison d'Izieu--Mémorial des enfants juifs exterminés,other_burial_places,5.63235,45.6490402
14263,Tombeau de Hugues des Hazards,other_burial_places,5.8319001,48.5985985
14269,Mémorial de la Légion d'honneur,other_burial_places,1.599213,50.7428932
14271,Sépulture d'Isabelle et René Viviani,other_burial_places,2.559514,48.5556908
14272,Chapelle funéraire de Chambon-sur-Lac,other_burial_places,2.8999584,45.5716515
14278,Lamoricière cenotaph,other_burial_places,-1.55022,47.2184982
14279,Tombe Amory,other_burial_places,3.1751637,49.42976
14280,South Mauvans tomb,other_burial_places,6.8084998,43.6731987
14282,Monument funéraire de la famille Gérard,other_burial_places,5.9043999,47.8219986
14292,Paul Baudry's tomb,other_burial_places,2.3916667,48.8608322
14293,Delille's tomb,other_burial_places,2.3929389,48.8604927
14298,Chapelle de la famille Gonnet,other_burial_places,3.0797222,50.6433334
14305,Tombeau de Prosper Mérimée,other_burial_places,7.0027776,43.5605545
14307,Colonne Louis XVI,other_burial_places,-1.5498412,47.2194977
14308,Simonne de Lattre de Tassigny,other_burial_places,-0.8511295,46.6767693
14311,Camille Lambert,other_burial_places,2.3666568,48.6942215
14312,István Beöthy,other_burial_places,2.3178511,48.822731
14313,Eugénie Buffet,other_burial_places,2.3178189,48.8228035
14314,Francis Poulenc,other_burial_places,2.3931041,48.8587685
14315,Camille Pissarro,other_burial_places,2.3914902,48.859108
14316,Jules Guesde,other_burial_places,2.3953838,48.8625412
14317,Gustave Eiffel,other_burial_places,2.2895644,48.9017868
14319,Mémorial national des troupes de montagne,other_burial_places,5.7238317,45.2040482
14320,Memorial of mountain troops,other_burial_places,5.7242484,45.2039337
14333,Frédéric Soulié,other_burial_places,2.392869,48.8628578
14339,Charles Crozatier,other_burial_places,2.39341,48.8623581
14357,Juliette Dodu,other_burial_places,2.396307,48.8588982
14358,Thomas Dobrée,other_burial_places,-1.5656644,47.2218933
14359,Jean-Baptiste Martenot,other_burial_places,-1.6820054,48.1255798
14360,Ferdinand de Lesseps,other_burial_places,2.3945024,48.8588028
14361,Colette,other_burial_places,2.390578,48.8605804
14362,Georges-Eugène Haussmann,other_burial_places,2.3911791,48.8607483
14363,Thomas Couture,other_burial_places,2.3916025,48.8607216
14364,François d'Astier de La Vigerie,other_burial_places,2.3921659,48.8607635
14365,Carlo Andrea Pozzo di Borgo,other_burial_places,2.3912771,48.8616638
14366,Claude Chabrol,other_burial_places,2.3925469,48.8605576
14367,Claude Bernard,other_burial_places,2.3935821,48.8606339
14368,Samuel Hahnemann,other_burial_places,2.39429,48.8605347
14369,Martin Michel Charles Gaudin,other_burial_places,2.394376,48.8604813
14370,René Mouchotte,other_burial_places,2.3912635,48.8631287
14371,Pierre-Augustin Caron de Beaumarchais,other_burial_places,2.3962638,48.8588409
14372,Anna de Noailles,other_burial_places,2.3957059,48.8590393
14373,Paul Barras,other_burial_places,2.3959849,48.8591385
14374,François Antoine de Boissy d'Anglas,other_burial_places,2.3960919,48.8590393
14375,André Masséna,other_burial_places,2.3965859,48.8590126
14376,Tony Noël,other_burial_places,2.397383,48.8595924
14377,Pierre Georges,other_burial_places,2.399611,48.8597031
14378,Georges Marchais,other_burial_places,2.3996761,48.859745
14379,Gertrude Stein,other_burial_places,2.399375,48.8607903
14380,Pierre Dac,other_burial_places,2.3962431,48.8627663
14381,Jean-Antoine Chaptal,other_burial_places,2.3982599,48.8619194
14389,Camille Mellinet,other_burial_places,-1.542649,47.2212563
14390,Jean de Lattre de Tassigny,other_burial_places,-0.8511382,46.6767464
14391,Memorial des Reporters,other_burial_places,-0.7125307,49.2738571
14394,Jean Lenègre,other_burial_places,2.319612,48.8215179
14395,Adolphe Itasse,other_burial_places,2.3954148,48.8585014
14396,Jules Joffrin,other_burial_places,2.3982599,48.8602257
14397,Amedeo Modigliani,other_burial_places,2.3985152,48.8598022
14398,Léon Gaumont,other_burial_places,2.3997688,48.8745537
14412,Nadar,other_burial_places,2.397037,48.8589821
14413,"Armenian Genocide memorial, Arnouville",other_burial_places,2.4176731,48.9906807
14416,Mémorial des Reporters de Bayeux,other_burial_places,-0.7147428,49.275238
14430,Pierre Cambronne,other_burial_places,-1.5670871,47.2221069
14431,Yvonne Pouzin,other_burial_places,-1.5665772,47.2235451
14432,Jean Leperdit,other_burial_places,-1.6818105,48.1254196
14433,Jacques-Joseph Moreau,other_burial_places,2.3904574,48.8601837
14434,Jean-Charles Alphand,other_burial_places,2.3901269,48.8616943
14435,Alfred de Musset,other_burial_places,2.391114,48.8607216
14436,Étienne-Gaspard Robert,other_burial_places,2.392359,48.859436
14437,Miguel Ãngel Asturias Rosales,other_burial_places,2.3928041,48.859787
14438,Jack Vanarsky,other_burial_places,2.393003,48.8601074
14439,Jacques Higelin,other_burial_places,2.3935051,48.8603249
14440,Marcel Marceau,other_burial_places,2.3933139,48.860878
14441,Jean-Baptiste Camille Corot,other_burial_places,2.3946121,48.8609047
14442,Honoré Daumier,other_burial_places,2.3946979,48.8608742
14443,Georges Enesco,other_burial_places,2.3918219,48.8622017
14444,Gérard de Nerval,other_burial_places,2.3931739,48.8627396
14445,Laurent de Gouvion-Saint-Cyr,other_burial_places,2.3961899,48.8585548
14446,Jean-Pierre-Louis de Fontanes,other_burial_places,2.3961999,48.858757
14447,Joseph Léopold Sigisbert Hugo,other_burial_places,2.395406,48.8598289
14448,Joachim Murat,other_burial_places,2.396672,48.8590698
14449,Eugène Scribe,other_burial_places,2.397187,48.8593636
14450,Auguste Blanqui,other_burial_places,2.396071,48.8612137
14451,Pierre Marinovitch,other_burial_places,2.3970201,48.8614693
14452,Isadora Duncan,other_burial_places,2.3954177,48.8624268
14453,Léon Jouhaux,other_burial_places,2.3970149,48.8630486
14455,Edgar Le Bastard,other_burial_places,-1.6813481,48.1261597
14459,Adolphe Thiers,other_burial_places,2.3929715,48.8611183
14460,Lyon Armenian Genocide Memorial,other_burial_places,4.8340044,45.7564316
14462,Bernard de Lattre de Tassigny,other_burial_places,-0.8511339,46.6767578
14465,Coluche,other_burial_places,2.3198328,48.8216095
14466,Le Moulin de la Galette,other_burial_places,2.3361592,48.8874054
14502,Philippe Gengembre,other_burial_places,-1.5657424,47.2218895
14503,Édouard Normand,other_burial_places,-1.5687035,47.2225533
14504,Eugène Livet,other_burial_places,-1.5682998,47.2237549
14505,Frédéric Cailliaud,other_burial_places,-1.5669438,47.2221985
14506,Louis Babin-Chevaye,other_burial_places,-1.5669183,47.222599
14507,Léon Jost,other_burial_places,-1.5659193,47.2223091
14508,Charles Edouard La Jaille (Comte de),other_burial_places,-1.5411761,47.2221489
14509,Jean-Baptiste Barré,other_burial_places,-1.6817414,48.1254921
14510,Nicolas de Staël,other_burial_places,2.3172925,48.8234177
14511,Jean-Baptiste Apollinaire Lebas,other_burial_places,2.3914349,48.8608322
14512,Charles-Joseph Panckoucke,other_burial_places,2.3947165,48.8593674
14513,Cino Del Duca,other_burial_places,2.392509,48.8615265
14514,Louis Blanc,other_burial_places,2.3912859,48.8617783
14515,Georges Bizet,other_burial_places,2.3917868,48.8623238
14516,Maurice Merleau-Ponty,other_burial_places,2.3931959,48.8622856
14517,Jean-Adolphe Beaucé,other_burial_places,2.39341,48.8628922
14518,Antoine Balthazar Joachim d'André,other_burial_places,2.395365,48.8583984
14519,Guillaume Dupuytren,other_burial_places,2.396801,48.8588867
14520,Étienne Geoffroy Saint-Hilaire,other_burial_places,2.3950255,48.8595543
14521,Gaston Tissandier,other_burial_places,2.395298,48.8597031
14522,Nicolas Ponce,other_burial_places,2.3973999,48.8592567
14523,André Gill,other_burial_places,2.3969939,48.8602829
14524,Tony Aubin,other_burial_places,2.3973949,48.8610992
14525,Jacques Duclos,other_burial_places,2.3998258,48.8598862
14526,Zénobe Gramme,other_burial_places,2.3978951,48.8608322
14527,Félix Galipaux,other_burial_places,2.3981049,48.8615532
14528,Alain,other_burial_places,2.399096,48.8610153
14533,Arthur Regnault,other_burial_places,-1.6829882,48.1271248
14535,Noe Zhordania,other_burial_places,2.2663105,48.6222687
14538,Barthélémy Pocquet du Haut-Jussé,other_burial_places,-1.68042,48.1254387
14539,Louis Arthur Le Moyne de la Borderie,other_burial_places,-1.6801614,48.1260605
14541,Claude Monet,other_burial_places,1.5239393,49.077549
14542,Ivan Bunin,other_burial_places,2.3446143,48.6316147
14577,église Saint-Martin de Courcoury,other_churches,-0.5803429,45.7123985
14585,Chapelle Saint-Jean-d'Épileur,other_churches,-2.0485787,47.6766624
14788,église Notre-Dame-de-l'Annonciation de Roumanou,other_churches,1.9671904,43.9945259
14816,Église Saint-Michel-des-Lions à Limoges,other_churches,1.2571815,45.8304558
14855,église de l'Annonciation de Haute-Isle,other_churches,1.6591433,49.0835266
14869,Church Saint-Sauveur of Coucy-le-Chateau-Auffrique,other_churches,3.325726,49.5200157
14874,Saint-Pierre d'Extravache,other_churches,6.8045592,45.2163811
14877,Lanslevillard,other_churches,6.9112344,45.2896156
14878,Église Saint-Laurent de Sutrieu,other_churches,5.6594338,45.9507561
14908,Centre d'incendie et de secours de Jussey,other_churches,5.9037714,47.8261528
14909,chapelle Notre Dame du Grasweg,other_churches,7.5761776,48.3586617
14910,Chapelle Saint-Ludan,other_churches,7.6657491,48.4679298
14912,Église protestante Saint-Michel d'Allenwiller,other_churches,7.3746295,48.6550407
14913,Église protestante (Wimmenau),other_churches,7.4152126,48.9122238
14914,Chapelle Notre-Dame de Mouterhouse,other_churches,7.444521,48.9892845
14915,Chapelle notre Dame de Bon Secours,other_churches,7.4438839,48.9891357
14916,Rue Sainte-Madeleine (Krutenau),other_churches,7.7538199,48.5797081
14920,Hackenberg - B11,other_churches,6.3684649,49.3483238
14921,Hackenberg - B24,other_churches,6.3711472,49.349308
14922,Chapelle du Hackenberg,other_churches,6.3694353,49.3484421
15019,Église Notre-Dame de Jazennes,other_churches,-0.6172314,45.5822296
15020,Église Saint-Collodan de Plogoff,other_churches,-4.6655202,48.0377083
15021,Église Saint-Jean-Baptiste de La Feuillée,other_churches,-3.8545387,48.391468
15022,Ancienne église de Paimpol,other_churches,-3.0486,48.7786751
15023,"Chapelle du lycée Lebrun, Coutances",other_churches,-1.4423759,49.0459404
15041,Église Sainte-Marthe,other_churches,1.7554895,42.770153
15042,Chapelle Saint-Pierre,other_churches,2.6203272,42.463604
15043,Église Saint-Pierre-et-Saint-Phébade de Venerque,other_churches,1.4425111,43.4329071
15045,église Sainte-Foy-de-Jérusalem de Pont-du-Casse,other_churches,0.6906111,44.2541618
15046,Église de Pechbonnieu,other_churches,1.4666253,43.7028732
15085,Domaine de Banizette,other_museums,2.0687146,45.8663979
15086,Abbaye Notre-Dame de l'Étoile,other_museums,0.7034222,46.6538849
15317,Maison du Saint-Nectaire,other_museums,2.9897351,45.5878754
15318,Fondation Claude Monet,other_museums,1.5337883,49.0753479
15334,La Roche-aux-Fées,other_museums,-1.4032997,47.9365692
15337,Maison Rouge,other_museums,3.8861921,44.1035461
15347,Maison desÉtats généraux,other_museums,0.2376518,47.167263
15348,Chateau de Saché,other_museums,0.5446441,47.2458
15349,Maison Mantin,other_museums,3.3304284,46.5668526
15350,Hôtel de Mauroy,other_museums,4.073276,48.2947083
15351,Hôtel des sires de Neuchatel,other_museums,6.3609581,47.3527145
15361,Maison du Doyenné,other_museums,3.3855722,45.2936516
15362,La Plateforme - Centre d'information sur les projets urbains,other_museums,5.7332788,45.1895828
15363,Musée Salies,other_museums,0.1461955,43.0627136
15369,Logis Tiphaine-de-Raguenel,other_museums,-1.5102893,48.6362877
15370,"18 rue Quesnel-Morinière, Coutances",other_museums,-1.4467419,49.0472298
15372,"Collégiale Saint-Pierre, La Romieu",other_museums,0.4985552,43.9815254
15373,Les Abattoirs,other_museums,1.4295989,43.6009178
15374,Cinémathèque de Toulouse,other_museums,1.4414765,43.6068687
15375,Chateau de Dourdan,other_museums,2.0114281,48.5299683
15376,Chateau de Fitou,other_museums,2.9772086,42.8935966
15383,Villa Majorelle,other_museums,6.1638694,48.6854744
15385,Chateau d'eau,other_museums,1.4369308,43.5986938
15396,castle of Montal,other_museums,1.8684273,44.8604355
15416,Église Saint-Médard de Cheviré-le-Rouge,other_museums,-0.1839772,47.5952301
15417,Maison d'artiste de la Grande Vigne,other_museums,-2.0333211,48.4616699
15418,Bayeux Embroidery,other_museums,-0.6999609,49.2743568
15425,Musée de la mine de Cagnac-les-Mines,other_museums,2.1338639,43.9918671
15431,Chateau de la Verrerie,other_museums,4.4242988,46.8055344
15432,Musée Claude-Debussy,other_museums,2.0926967,48.8968506
15433,Musée Albert-Kahn,other_museums,2.2270832,48.8414879
15434,Hôtel de Sully,other_museums,2.3636765,48.8546181
15435,Musée industriel de la Corderie Vallois,other_museums,1.047919,49.4951706
15443,Hospice d'Havré,other_museums,3.1631846,50.7206688
15461,Maison Claude Debussy,other_museums,2.0927098,48.8968735
15463,Maison forte de Reignac,other_museums,1.0552436,44.9795074
15466,"Maison du Présidial, Saintes",other_museums,-0.6320099,45.7466011
15470,Ancien couvent des Ursulines,other_museums,-3.547456,47.8696098
15473,Musée de la nacre et de la tabletterie,other_museums,2.1384349,49.2384529
15474,Salines de Salins-les-Bains,other_museums,5.8761573,46.9376411
15488,Cité des télécoms,other_museums,-3.52477,48.7865257
15490,Four solaire,other_museums,2.1214616,42.5078239
15492,Centre Mondial de la Paix,other_museums,5.3807764,49.1588707
15493,Les Baraques du 14,other_museums,5.6403208,47.054882
15498,synagogue de Sarrebourg,other_museums,7.0553398,48.7352219
15524,Ferme de la forêt,other_museums,5.1188703,46.4664383
15532,Musée Le Secq des Tournelles,other_museums,1.0952946,49.4444351
15533,Hôtel des Créneaux,other_museums,1.9055471,47.9008827
15535,Musée Bertrand,other_museums,1.6940387,46.8135872
15536,Musée de l'Hospice Saint-Roch,other_museums,1.9942319,46.9449768
15537,Hôtel de Fontfreyde,other_museums,3.0832572,45.7788963
15538,Grand Trianon,other_museums,2.1050854,48.8149529
15539,Maison de Pierre Corneille Ã  Petit-Couronne,other_museums,1.0212362,49.3895683
15729,étangs de la Champagne humide,other_nature_conservation_areas,4.75,48.5833015
15901,Camargue Regional Natural Park,other_nature_conservation_areas,4.5814719,43.5444183
15902,Saint-Mandrier-sur-Mer,other_nature_conservation_areas,5.92658,43.0760994
15907,Mont Preneley,other_nature_conservation_areas,4.0020514,46.9566841
15957,Camps-la-Source,other_nature_conservation_areas,6.0957508,43.3851204
15960,Île des Gords,other_nature_conservation_areas,2.51775,48.8089828
15963,Mont César,other_nature_conservation_areas,2.2389667,49.3870697
15965,La Source,other_nature_conservation_areas,6.0940356,43.3857574
15992,Parc de la Fontaine aux Fées,other_nature_conservation_areas,4.9985003,47.3326073
16010,Anse de Paulilles,other_nature_conservation_areas,3.1232631,42.5013084
16078,Croix de Catuffe,other_temples,2.246644,43.1892509
16079,Montolieu,other_temples,2.2150786,43.3096008
16080,Croix du Buffre,other_temples,3.415848,44.2752991
16081,episcopal palace of Montpellier,other_temples,3.8753664,43.6135483
16086,Croix de cimetière de Montfermy,other_temples,2.8094106,45.8809166
16087,Calvaire sur la place publique de Bredons,other_temples,2.8719554,45.1017876
16088,Croix d'Ardes,other_temples,3.124532,45.4051437
16089,Croix de chemin,other_temples,4.6996579,46.8089828
16090,Croix de cimetière de Maisse,other_temples,2.3742404,48.3942757
16091,Croix sur le chemin de Tillay,other_temples,1.8578687,49.1198654
16092,Croix-autel de Juvisy-sur-Orge,other_temples,2.3773003,48.6876106
16094,Sanctuaire des eaux gallo-romains du Déversoir,other_temples,2.8278506,47.8693848
16095,Croix de carrefour,other_temples,4.5294142,48.3788986
16097,Presbytère du Petit-Bornand-les-Glières,other_temples,6.3940501,46.0043755
16101,Croix du bas du village,other_temples,6.4667387,47.2250557
16102,Croix de cimetière de Chamesol,other_temples,6.8353815,47.3471794
16103,Croix de Chemin,other_temples,6.9889436,47.6490135
16104,Croix monumentale du Mont-Dahin,other_temples,6.5498276,47.8693161
16131,Calvaire monumental de Pleyben,other_temples,-3.9698267,48.2267609
16141,Hospice Saint-Jacques,other_temples,-0.3788754,48.9873123
16144,Maison Carrée,other_temples,4.3561316,43.838192
16146,Temple de Mercure,other_temples,2.9644728,45.7717743
16151,Palais épiscopal d'Auxerre,other_temples,3.5738111,47.7981148
16152,Palais archiépiscopal de Besançon,other_temples,6.0299649,47.2341576
16155,Croix de la Couardière,other_temples,-2.3488922,47.9249802
16156,Croix de mission,other_temples,4.5265284,48.3935776
16163,Croix de cimetière d'Ahaxe,other_temples,-1.1641757,43.1502228
16164,croix de cimetière (Saint-Germain-de-la-Rivière),other_temples,-0.3325346,44.9476051
16165,Croix de Scouhel,other_temples,-3.3407423,47.8108826
16166,Croix de Kermarquer,other_temples,-3.0819843,47.6478081
16167,Croix de la route de Brech,other_temples,-2.9208372,47.7411118
16171,Calvaire du Rohic,other_temples,-2.7174795,47.6640892
16172,Calvaire de Bizole,other_temples,-2.6492753,47.6705437
16173,Calvaire de Rochefort-en-Terre,other_temples,-2.3388581,47.6985664
16174,Croix de cimetière de Louin,other_temples,-0.1663721,46.7984238
16175,Chateau de la Sorinière,other_temples,-0.6982875,47.221077
16176,Calvaire de la croix de Lochrist,other_temples,-3.2412605,47.9637222
16177,Croix de Kerentrec'h,other_temples,-3.1062679,47.9764671
16178,Calvaire de la Croix-de-Gohazé,other_temples,-2.9736633,48.0218353
16179,Calvaire de la Croix-Rouge,other_temples,-3.265223,48.4613533
16181,Croix de cimetière de Graces,other_temples,-3.1858246,48.5580521
16182,Croix de la Villemeno,other_temples,-2.4859383,47.9226456
16183,Croix de la Ville-Côte,other_temples,-2.4981613,47.9484367
16184,Croix de la Brassée,other_temples,-2.5019057,47.957428
16185,Croix de cimetière de Bréal-sous-Montfort,other_temples,-1.8683746,48.0483322
16186,Croix de cimetière de Saint-Gilles,other_temples,-1.8292078,48.1538162
16187,Croix du cimetière de Médréac,other_temples,-2.0582144,48.2686234
16188,Croix de cimetière,other_temples,-0.0232682,49.2610588
16200,croix de cimetière de Vinça,other_temples,2.5295873,42.6443367
16202,Croix de métier de Fontiès-d'Aude,other_temples,2.4547794,43.1888428
16203,Palais Episcopal,other_temples,2.5746295,44.3514404
16204,Croix de Sainte-Geneviève-sur-Argence,other_temples,2.7533247,44.8139954
16205,Chapelle Saint-Pancrace,other_temples,5.5961123,43.7816849
16207,Chateau de Charmant,other_temples,0.1841446,45.4965134
16208,Lanterne des morts,other_temples,0.348173,45.6700935
16209,Croix de Lardillier,other_temples,1.8468771,46.1151352
16210,Croix dite Croix Grande,other_temples,2.175585,45.7857895
16211,Croix de Saint-Symphorien-de-Mahun,other_temples,4.5607557,45.1639633
16214,Calvaire,other_temples,5.3666973,46.3607216
16215,Tour de Grisset,other_temples,1.1837225,47.8964653
16216,Croix du cimetière de Saint-Pierre-de-Mailloc,other_temples,0.3167367,49.0676384
16217,Chapel,other_temples,2.1094775,48.815136
16219,Croix Saint-Michel,other_temples,2.0420952,48.869854
16221,Temples of Humankind,other_temples,2.3619721,48.8577843
